,nombres,edades,generos,ciudades,hijos,mascotas
3176,persona_3176,24,F,Zipaquirá,5,2
3177,persona_3177,32,F,Chía,5,0
3178,persona_3178,67,F,Zipaquirá,2,4
3179,persona_3179,64,M,Zipaquirá,3,1
3180,persona_3180,57,F,Cajicá,2,5
3181,persona_3181,49,M,Zipaquirá,2,2
3182,persona_3182,59,F,Cajicá,5,4
3183,persona_3183,25,M,Cajicá,2,5
3184,persona_3184,32,M,Zipaquirá,3,0
3185,persona_3185,54,M,Chía,3,4
3186,persona_3186,32,F,Chía,0,1
3187,persona_3187,64,M,Cajicá,2,5
3188,persona_3188,66,M,Bogotá,3,4
3189,persona_3189,22,M,Chía,0,5
3190,persona_3190,58,F,Cota,3,3
3191,persona_3191,52,F,Chía,3,1
3192,persona_3192,57,F,Zipaquirá,3,1
3193,persona_3193,22,F,Cota,0,3
3194,persona_3194,47,M,Zipaquirá,3,4
3195,persona_3195,44,M,Cota,2,4
3196,persona_3196,33,M,Zipaquirá,2,5
3197,persona_3197,62,F,Cajicá,1,2
3198,persona_3198,49,F,Cajicá,4,0
3199,persona_3199,46,M,Bogotá,4,4
3200,persona_3200,28,M,Bogotá,4,3
3201,persona_3201,46,F,Chía,3,0
3202,persona_3202,37,F,Chía,1,4
3203,persona_3203,52,M,Zipaquirá,5,2
3204,persona_3204,68,M,Bogotá,2,1
3205,persona_3205,61,M,Chía,5,1
3206,persona_3206,39,M,Chía,3,2
3207,persona_3207,69,F,Chía,1,5
3208,persona_3208,52,M,Bogotá,3,1
3209,persona_3209,21,F,Zipaquirá,0,5
3210,persona_3210,47,F,Cota,5,4
3211,persona_3211,69,M,Zipaquirá,1,2
3212,persona_3212,44,F,Cajicá,0,3
3213,persona_3213,70,M,Cajicá,4,2
3214,persona_3214,37,M,Cajicá,0,2
3215,persona_3215,24,F,Cajicá,5,2
3216,persona_3216,59,M,Cota,1,5
3217,persona_3217,66,M,Cajicá,1,5
3218,persona_3218,37,M,Cota,5,1
3219,persona_3219,36,F,Zipaquirá,3,4
3220,persona_3220,50,F,Chía,1,3
3221,persona_3221,29,M,Bogotá,2,3
3222,persona_3222,62,F,Chía,0,1
3223,persona_3223,54,M,Cajicá,0,3
3224,persona_3224,70,F,Bogotá,2,5
3225,persona_3225,56,F,Cota,1,3
3226,persona_3226,31,F,Bogotá,5,0
3227,persona_3227,37,M,Bogotá,3,0
3228,persona_3228,20,M,Cajicá,5,0
3229,persona_3229,20,F,Zipaquirá,4,0
3230,persona_3230,38,M,Zipaquirá,5,3
3231,persona_3231,36,F,Zipaquirá,4,0
3232,persona_3232,37,M,Zipaquirá,2,5
3233,persona_3233,31,F,Zipaquirá,0,4
3234,persona_3234,54,M,Bogotá,3,1
3235,persona_3235,53,M,Cota,0,3
3236,persona_3236,23,M,Zipaquirá,1,4
3237,persona_3237,63,F,Bogotá,5,0
3238,persona_3238,70,M,Bogotá,1,5
3239,persona_3239,60,M,Chía,0,1
3240,persona_3240,29,M,Cajicá,2,5
3241,persona_3241,50,M,Cajicá,2,3
3242,persona_3242,49,F,Chía,1,2
3243,persona_3243,22,F,Bogotá,5,4
3244,persona_3244,69,M,Cota,3,0
3245,persona_3245,25,F,Bogotá,1,1
3246,persona_3246,69,F,Cajicá,4,0
3247,persona_3247,43,M,Chía,3,3
3248,persona_3248,20,F,Cota,2,2
3249,persona_3249,48,F,Bogotá,5,4
3250,persona_3250,69,F,Cajicá,5,0
3251,persona_3251,58,M,Zipaquirá,5,3
3252,persona_3252,28,F,Chía,1,1
3253,persona_3253,67,M,Cota,4,5
3254,persona_3254,53,F,Cota,2,4
3255,persona_3255,22,F,Cota,4,5
3256,persona_3256,43,M,Chía,0,1
3257,persona_3257,67,F,Bogotá,2,5
3258,persona_3258,59,F,Bogotá,5,4
3259,persona_3259,46,M,Cota,0,1
3260,persona_3260,70,F,Chía,2,4
3261,persona_3261,49,F,Bogotá,2,0
3262,persona_3262,65,M,Chía,1,3
3263,persona_3263,24,M,Cota,2,5
3264,persona_3264,41,M,Zipaquirá,1,4
3265,persona_3265,39,M,Chía,1,5
3266,persona_3266,27,M,Cota,3,0
3267,persona_3267,28,M,Zipaquirá,1,1
3268,persona_3268,51,M,Cota,1,0
3269,persona_3269,23,F,Cota,3,4
3270,persona_3270,56,F,Cota,2,1
3271,persona_3271,64,F,Cajicá,0,3
3272,persona_3272,68,F,Chía,1,1
3273,persona_3273,64,F,Bogotá,2,2
3274,persona_3274,70,F,Chía,1,2
3275,persona_3275,56,F,Bogotá,2,1
3276,persona_3276,45,F,Cajicá,0,5
3277,persona_3277,31,M,Zipaquirá,2,2
3278,persona_3278,48,M,Chía,0,5
3279,persona_3279,53,F,Cota,4,5
3280,persona_3280,35,M,Bogotá,5,3
3281,persona_3281,70,F,Bogotá,3,1
3282,persona_3282,63,M,Bogotá,4,2
3283,persona_3283,24,M,Bogotá,0,0
3284,persona_3284,44,M,Chía,2,5
3285,persona_3285,69,F,Chía,5,4
3286,persona_3286,61,F,Zipaquirá,5,4
3287,persona_3287,59,M,Bogotá,4,4
3288,persona_3288,47,M,Zipaquirá,5,0
3289,persona_3289,53,F,Chía,2,0
3290,persona_3290,25,F,Bogotá,5,5
3291,persona_3291,26,M,Chía,5,4
3292,persona_3292,27,F,Cota,4,0
3293,persona_3293,27,F,Zipaquirá,2,2
3294,persona_3294,60,M,Cajicá,4,4
3295,persona_3295,41,M,Cota,1,1
3296,persona_3296,55,M,Zipaquirá,3,3
3297,persona_3297,39,F,Chía,0,2
3298,persona_3298,55,M,Cajicá,5,0
3299,persona_3299,60,M,Chía,4,0
3300,persona_3300,27,M,Chía,5,3
3301,persona_3301,53,M,Cajicá,4,4
3302,persona_3302,33,M,Cajicá,3,2
3303,persona_3303,58,M,Cota,0,1
3304,persona_3304,22,F,Bogotá,3,3
3305,persona_3305,45,F,Cajicá,2,3
3306,persona_3306,20,F,Zipaquirá,0,1
3307,persona_3307,28,M,Cajicá,4,4
3308,persona_3308,35,M,Chía,4,0
3309,persona_3309,38,F,Chía,4,1
3310,persona_3310,64,F,Cajicá,0,5
3311,persona_3311,39,M,Bogotá,0,3
3312,persona_3312,37,M,Cajicá,2,3
3313,persona_3313,47,M,Cajicá,4,1
3314,persona_3314,56,M,Cota,5,5
3315,persona_3315,53,M,Zipaquirá,2,3
3316,persona_3316,69,F,Chía,3,3
3317,persona_3317,39,F,Zipaquirá,1,5
3318,persona_3318,56,F,Cota,0,3
3319,persona_3319,24,M,Bogotá,4,5
3320,persona_3320,40,M,Chía,4,0
3321,persona_3321,57,M,Cota,2,1
3322,persona_3322,53,M,Chía,0,5
3323,persona_3323,46,M,Chía,0,2
3324,persona_3324,68,M,Zipaquirá,1,1
3325,persona_3325,58,F,Chía,4,1
3326,persona_3326,29,M,Cota,4,1
3327,persona_3327,57,M,Bogotá,0,1
3328,persona_3328,57,M,Zipaquirá,5,4
3329,persona_3329,22,M,Chía,5,4
3330,persona_3330,23,F,Cajicá,0,3
3331,persona_3331,51,M,Bogotá,5,3
3332,persona_3332,23,F,Cajicá,1,4
3333,persona_3333,46,F,Zipaquirá,2,2
3334,persona_3334,47,F,Cota,0,4
3335,persona_3335,20,F,Cota,2,4
3336,persona_3336,68,F,Bogotá,0,3
3337,persona_3337,21,M,Zipaquirá,1,4
3338,persona_3338,55,F,Cajicá,0,1
3339,persona_3339,53,M,Cota,0,3
3340,persona_3340,57,M,Cajicá,0,3
3341,persona_3341,47,M,Cajicá,3,5
3342,persona_3342,29,M,Cota,2,1
3343,persona_3343,25,M,Bogotá,1,5
3344,persona_3344,69,F,Zipaquirá,0,1
3345,persona_3345,32,M,Zipaquirá,5,2
3346,persona_3346,55,M,Chía,5,3
3347,persona_3347,47,F,Cota,0,3
3348,persona_3348,40,F,Cajicá,1,1
3349,persona_3349,42,F,Zipaquirá,2,4
3350,persona_3350,59,M,Cajicá,2,5
3351,persona_3351,28,F,Cota,0,2
3352,persona_3352,69,F,Cajicá,3,5
3353,persona_3353,23,F,Cota,4,5
3354,persona_3354,68,F,Cajicá,1,5
3355,persona_3355,60,F,Chía,1,3
3356,persona_3356,52,M,Cota,4,1
3357,persona_3357,68,M,Chía,4,0
3358,persona_3358,70,M,Cota,5,3
3359,persona_3359,62,M,Cajicá,5,5
3360,persona_3360,29,F,Cajicá,2,2
3361,persona_3361,39,M,Cajicá,4,2
3362,persona_3362,29,M,Zipaquirá,4,5
3363,persona_3363,20,F,Cota,1,4
3364,persona_3364,25,M,Cajicá,0,3
3365,persona_3365,26,M,Cota,4,1
3366,persona_3366,47,M,Cajicá,5,3
3367,persona_3367,54,F,Zipaquirá,1,1
3368,persona_3368,24,M,Chía,4,1
3369,persona_3369,39,F,Cajicá,3,4
3370,persona_3370,63,M,Cajicá,1,5
3371,persona_3371,69,F,Bogotá,5,2
3372,persona_3372,42,M,Cajicá,3,4
3373,persona_3373,60,M,Chía,5,4
3374,persona_3374,69,M,Chía,1,5
3375,persona_3375,34,F,Bogotá,3,3
3376,persona_3376,53,F,Zipaquirá,2,5
3377,persona_3377,32,M,Chía,1,0
3378,persona_3378,46,M,Zipaquirá,2,0
3379,persona_3379,55,F,Zipaquirá,2,5
3380,persona_3380,34,F,Cota,0,5
3381,persona_3381,29,M,Cajicá,1,4
3382,persona_3382,41,F,Bogotá,4,3
3383,persona_3383,70,M,Cota,5,2
3384,persona_3384,68,F,Bogotá,5,3
3385,persona_3385,41,F,Chía,2,1
3386,persona_3386,59,F,Cajicá,4,4
3387,persona_3387,29,M,Bogotá,5,3
3388,persona_3388,23,M,Bogotá,3,1
3389,persona_3389,55,F,Zipaquirá,5,1
3390,persona_3390,66,M,Cajicá,0,2
3391,persona_3391,31,F,Chía,4,4
3392,persona_3392,51,M,Chía,2,2
3393,persona_3393,68,F,Bogotá,2,2
3394,persona_3394,69,M,Cota,2,5
3395,persona_3395,52,F,Chía,2,4
3396,persona_3396,40,M,Cajicá,2,4
3397,persona_3397,34,M,Cota,1,4
3398,persona_3398,60,M,Cajicá,5,1
3399,persona_3399,66,F,Cota,1,2
3400,persona_3400,29,M,Cota,4,0
3401,persona_3401,37,M,Bogotá,3,1
3402,persona_3402,37,F,Bogotá,4,0
3403,persona_3403,41,M,Chía,1,3
3404,persona_3404,66,F,Cota,0,0
3405,persona_3405,56,M,Cota,2,1
3406,persona_3406,70,F,Chía,0,4
3407,persona_3407,33,M,Cajicá,0,2
3408,persona_3408,49,F,Bogotá,2,5
3409,persona_3409,58,F,Cajicá,2,4
3410,persona_3410,27,M,Zipaquirá,0,4
3411,persona_3411,45,F,Bogotá,4,4
3412,persona_3412,30,M,Chía,0,4
3413,persona_3413,48,F,Zipaquirá,1,3
3414,persona_3414,66,M,Cajicá,2,0
3415,persona_3415,69,F,Bogotá,2,3
3416,persona_3416,41,M,Cota,4,4
3417,persona_3417,67,M,Bogotá,5,4
3418,persona_3418,37,M,Zipaquirá,4,3
3419,persona_3419,38,M,Zipaquirá,3,5
3420,persona_3420,24,M,Bogotá,1,2
3421,persona_3421,46,F,Zipaquirá,5,3
3422,persona_3422,59,M,Zipaquirá,4,3
3423,persona_3423,37,M,Cota,1,4
3424,persona_3424,32,F,Cota,4,1
3425,persona_3425,37,M,Bogotá,1,5
3426,persona_3426,44,M,Cota,2,3
3427,persona_3427,54,F,Chía,0,2
3428,persona_3428,58,M,Cota,1,3
3429,persona_3429,68,M,Bogotá,2,3
3430,persona_3430,28,F,Zipaquirá,0,4
3431,persona_3431,33,F,Chía,5,4
3432,persona_3432,43,M,Zipaquirá,1,2
3433,persona_3433,49,F,Bogotá,0,1
3434,persona_3434,24,F,Cajicá,3,0
3435,persona_3435,54,F,Cajicá,1,2
3436,persona_3436,42,M,Chía,5,3
3437,persona_3437,21,F,Cajicá,5,4
3438,persona_3438,39,M,Chía,1,2
3439,persona_3439,52,F,Cota,4,5
3440,persona_3440,40,F,Cajicá,4,1
3441,persona_3441,52,M,Chía,1,3
3442,persona_3442,28,F,Chía,1,3
3443,persona_3443,35,F,Chía,1,5
3444,persona_3444,32,F,Chía,4,5
3445,persona_3445,30,F,Cota,0,3
3446,persona_3446,36,M,Chía,1,2
3447,persona_3447,46,M,Chía,2,5
3448,persona_3448,64,M,Cajicá,1,0
3449,persona_3449,34,M,Cota,0,2
3450,persona_3450,36,M,Bogotá,0,2
3451,persona_3451,48,M,Cota,2,2
3452,persona_3452,51,F,Zipaquirá,2,2
3453,persona_3453,45,M,Zipaquirá,5,4
3454,persona_3454,46,M,Zipaquirá,0,3
3455,persona_3455,40,M,Cajicá,0,5
3456,persona_3456,48,M,Cota,0,1
3457,persona_3457,30,F,Chía,1,3
3458,persona_3458,23,F,Zipaquirá,4,1
3459,persona_3459,35,M,Chía,2,3
3460,persona_3460,36,F,Zipaquirá,3,5
3461,persona_3461,69,M,Cota,3,0
3462,persona_3462,23,M,Bogotá,1,4
3463,persona_3463,70,M,Zipaquirá,4,4
3464,persona_3464,44,F,Cajicá,1,5
3465,persona_3465,66,F,Cota,2,0
3466,persona_3466,31,M,Cota,0,5
3467,persona_3467,69,M,Cota,0,2
3468,persona_3468,56,F,Cota,0,2
3469,persona_3469,37,F,Chía,1,1
3470,persona_3470,30,M,Cajicá,4,2
3471,persona_3471,56,F,Chía,2,0
3472,persona_3472,38,F,Chía,1,4
3473,persona_3473,45,M,Cota,3,2
3474,persona_3474,46,M,Cota,1,2
3475,persona_3475,33,F,Cota,4,4
3476,persona_3476,48,M,Zipaquirá,2,3
3477,persona_3477,59,M,Zipaquirá,1,4
3478,persona_3478,66,F,Cajicá,2,4
3479,persona_3479,21,M,Bogotá,5,0
3480,persona_3480,42,F,Chía,1,5
3481,persona_3481,54,F,Zipaquirá,2,0
3482,persona_3482,37,F,Bogotá,0,4
3483,persona_3483,46,M,Cota,3,1
3484,persona_3484,35,F,Cota,1,5
3485,persona_3485,54,F,Chía,2,1
3486,persona_3486,60,M,Cajicá,4,3
3487,persona_3487,24,F,Bogotá,0,2
3488,persona_3488,46,M,Chía,5,4
3489,persona_3489,58,M,Cajicá,5,3
3490,persona_3490,63,F,Bogotá,4,4
3491,persona_3491,24,F,Bogotá,3,3
3492,persona_3492,67,F,Cajicá,2,0
3493,persona_3493,24,F,Cota,1,3
3494,persona_3494,35,M,Cajicá,3,0
3495,persona_3495,61,M,Cajicá,5,3
3496,persona_3496,58,M,Cajicá,2,3
3497,persona_3497,67,M,Cajicá,2,4
3498,persona_3498,30,M,Bogotá,5,5
3499,persona_3499,25,M,Bogotá,1,1
3500,persona_3500,59,M,Zipaquirá,0,4
3501,persona_3501,68,M,Zipaquirá,3,1
3502,persona_3502,56,F,Chía,1,4
3503,persona_3503,57,F,Zipaquirá,2,4
3504,persona_3504,42,F,Bogotá,3,1
3505,persona_3505,55,F,Cajicá,4,2
3506,persona_3506,29,F,Chía,4,5
3507,persona_3507,69,F,Zipaquirá,5,5
3508,persona_3508,20,M,Cota,0,2
3509,persona_3509,53,F,Chía,2,2
3510,persona_3510,70,M,Chía,4,1
3511,persona_3511,53,F,Zipaquirá,4,2
3512,persona_3512,36,F,Cajicá,0,1
3513,persona_3513,55,F,Cota,2,5
3514,persona_3514,68,F,Zipaquirá,4,3
3515,persona_3515,39,M,Bogotá,3,4
3516,persona_3516,22,M,Zipaquirá,0,3
3517,persona_3517,22,M,Bogotá,2,3
3518,persona_3518,39,F,Zipaquirá,3,0
3519,persona_3519,49,M,Cota,3,3
3520,persona_3520,43,F,Cota,0,1
3521,persona_3521,36,M,Bogotá,2,4
3522,persona_3522,61,F,Cota,3,3
3523,persona_3523,40,M,Cota,1,0
3524,persona_3524,66,M,Zipaquirá,3,3
3525,persona_3525,60,F,Cota,1,5
3526,persona_3526,40,F,Zipaquirá,2,4
3527,persona_3527,33,F,Chía,5,4
3528,persona_3528,35,F,Cota,3,1
3529,persona_3529,25,M,Bogotá,5,2
3530,persona_3530,63,M,Cajicá,1,2
3531,persona_3531,51,M,Cajicá,3,3
3532,persona_3532,65,M,Zipaquirá,1,1
3533,persona_3533,61,M,Zipaquirá,5,0
3534,persona_3534,65,M,Zipaquirá,2,3
3535,persona_3535,50,M,Bogotá,3,5
3536,persona_3536,34,F,Cota,2,3
3537,persona_3537,25,M,Cota,0,2
3538,persona_3538,31,M,Cajicá,5,1
3539,persona_3539,56,F,Bogotá,0,5
3540,persona_3540,20,F,Cajicá,2,4
3541,persona_3541,41,M,Chía,3,1
3542,persona_3542,55,F,Bogotá,3,5
3543,persona_3543,70,F,Cajicá,5,4
3544,persona_3544,70,F,Cajicá,1,5
3545,persona_3545,51,M,Chía,0,3
3546,persona_3546,41,F,Chía,3,3
3547,persona_3547,69,M,Cota,5,3
3548,persona_3548,21,F,Chía,3,5
3549,persona_3549,53,M,Bogotá,3,2
3550,persona_3550,20,M,Bogotá,0,2
3551,persona_3551,68,M,Cajicá,1,0
3552,persona_3552,55,M,Zipaquirá,5,4
3553,persona_3553,44,M,Bogotá,5,0
3554,persona_3554,20,F,Zipaquirá,5,5
3555,persona_3555,63,M,Chía,3,5
3556,persona_3556,25,M,Cota,5,3
3557,persona_3557,21,F,Chía,5,3
3558,persona_3558,27,M,Zipaquirá,2,3
3559,persona_3559,21,M,Cota,1,4
3560,persona_3560,43,M,Bogotá,0,5
3561,persona_3561,32,M,Chía,1,2
3562,persona_3562,57,M,Cajicá,4,2
3563,persona_3563,45,M,Bogotá,0,0
3564,persona_3564,51,F,Zipaquirá,1,2
3565,persona_3565,34,F,Chía,5,1
3566,persona_3566,63,F,Zipaquirá,2,4
3567,persona_3567,44,F,Zipaquirá,0,5
3568,persona_3568,61,M,Chía,4,5
3569,persona_3569,56,M,Zipaquirá,2,0
3570,persona_3570,46,M,Cota,1,5
3571,persona_3571,58,M,Cajicá,2,3
3572,persona_3572,59,F,Cota,1,1
3573,persona_3573,23,M,Cajicá,4,3
3574,persona_3574,45,M,Chía,1,2
3575,persona_3575,30,F,Cota,3,5
3576,persona_3576,56,F,Cajicá,2,2
3577,persona_3577,51,M,Zipaquirá,0,5
3578,persona_3578,51,M,Chía,4,0
3579,persona_3579,33,F,Chía,2,4
3580,persona_3580,45,M,Bogotá,5,0
3581,persona_3581,58,F,Cota,4,1
3582,persona_3582,48,M,Bogotá,2,1
3583,persona_3583,27,F,Cota,2,1
3584,persona_3584,70,M,Chía,0,1
3585,persona_3585,30,M,Zipaquirá,1,1
3586,persona_3586,33,F,Chía,3,2
3587,persona_3587,69,M,Chía,1,3
3588,persona_3588,37,F,Zipaquirá,3,1
3589,persona_3589,45,F,Zipaquirá,1,4
3590,persona_3590,59,F,Bogotá,3,0
3591,persona_3591,28,M,Bogotá,4,2
3592,persona_3592,26,F,Cajicá,4,1
3593,persona_3593,36,F,Cajicá,1,4
3594,persona_3594,24,M,Zipaquirá,5,1
3595,persona_3595,40,M,Bogotá,4,4
3596,persona_3596,26,F,Cota,2,5
3597,persona_3597,21,F,Cota,2,1
3598,persona_3598,49,F,Chía,0,3
3599,persona_3599,52,F,Bogotá,0,3
3600,persona_3600,25,M,Cajicá,5,4
3601,persona_3601,43,F,Zipaquirá,5,0
3602,persona_3602,21,M,Bogotá,2,0
3603,persona_3603,45,M,Zipaquirá,0,1
3604,persona_3604,49,M,Cajicá,5,5
3605,persona_3605,43,M,Zipaquirá,1,2
3606,persona_3606,50,F,Zipaquirá,4,5
3607,persona_3607,33,F,Zipaquirá,1,1
3608,persona_3608,35,F,Cajicá,2,4
3609,persona_3609,58,F,Zipaquirá,3,1
3610,persona_3610,60,F,Cajicá,5,1
3611,persona_3611,68,F,Cota,3,3
3612,persona_3612,36,F,Zipaquirá,5,5
3613,persona_3613,56,F,Chía,4,0
3614,persona_3614,45,F,Cajicá,2,2
3615,persona_3615,31,F,Cota,5,4
3616,persona_3616,68,M,Cota,1,0
3617,persona_3617,31,F,Cajicá,4,2
3618,persona_3618,27,M,Zipaquirá,5,3
3619,persona_3619,68,F,Zipaquirá,2,1
3620,persona_3620,67,F,Cota,0,1
3621,persona_3621,58,M,Cajicá,3,2
3622,persona_3622,51,M,Cota,1,0
3623,persona_3623,28,F,Cota,5,3
3624,persona_3624,46,M,Chía,3,3
3625,persona_3625,57,M,Bogotá,5,0
3626,persona_3626,34,M,Chía,1,4
3627,persona_3627,38,F,Cajicá,2,1
3628,persona_3628,20,M,Cajicá,1,3
3629,persona_3629,64,M,Bogotá,4,0
3630,persona_3630,51,M,Bogotá,5,1
3631,persona_3631,53,F,Zipaquirá,3,0
3632,persona_3632,56,M,Cajicá,4,4
3633,persona_3633,47,M,Bogotá,2,1
3634,persona_3634,24,F,Cajicá,5,0
3635,persona_3635,56,M,Cajicá,2,4
3636,persona_3636,66,F,Chía,3,5
3637,persona_3637,26,M,Bogotá,0,3
3638,persona_3638,46,F,Bogotá,5,4
3639,persona_3639,20,F,Chía,0,4
3640,persona_3640,37,M,Cota,1,0
3641,persona_3641,56,F,Cota,2,3
3642,persona_3642,20,M,Cota,0,1
3643,persona_3643,39,F,Chía,4,2
3644,persona_3644,68,F,Chía,0,0
3645,persona_3645,42,M,Zipaquirá,0,1
3646,persona_3646,34,F,Zipaquirá,3,2
3647,persona_3647,54,M,Cota,4,5
3648,persona_3648,62,F,Chía,1,4
3649,persona_3649,45,F,Cajicá,1,3
3650,persona_3650,58,M,Bogotá,2,1
3651,persona_3651,64,F,Cota,3,3
3652,persona_3652,38,F,Zipaquirá,5,3
3653,persona_3653,45,M,Cota,3,5
3654,persona_3654,50,M,Bogotá,4,2
3655,persona_3655,30,M,Cota,1,4
3656,persona_3656,48,F,Cota,2,5
3657,persona_3657,38,M,Cajicá,0,1
3658,persona_3658,38,F,Bogotá,5,3
3659,persona_3659,24,F,Chía,3,3
3660,persona_3660,29,F,Chía,0,1
3661,persona_3661,65,M,Bogotá,4,0
3662,persona_3662,53,F,Cajicá,1,2
3663,persona_3663,53,F,Cajicá,0,0
3664,persona_3664,54,F,Cajicá,5,3
3665,persona_3665,68,M,Zipaquirá,4,2
3666,persona_3666,65,F,Cota,0,1
3667,persona_3667,57,F,Cajicá,2,4
3668,persona_3668,35,M,Zipaquirá,3,2
3669,persona_3669,35,F,Chía,1,0
3670,persona_3670,26,F,Zipaquirá,4,0
3671,persona_3671,43,F,Bogotá,4,5
3672,persona_3672,64,M,Chía,1,4
3673,persona_3673,22,F,Cajicá,4,2
3674,persona_3674,54,M,Cota,1,1
3675,persona_3675,24,M,Cota,4,3
3676,persona_3676,63,M,Zipaquirá,3,3
3677,persona_3677,27,F,Cota,4,5
3678,persona_3678,26,M,Cajicá,5,4
3679,persona_3679,68,F,Chía,1,2
3680,persona_3680,48,M,Zipaquirá,1,2
3681,persona_3681,64,F,Chía,1,1
3682,persona_3682,34,M,Bogotá,4,3
3683,persona_3683,30,F,Bogotá,2,2
3684,persona_3684,34,F,Chía,2,1
3685,persona_3685,31,F,Cota,4,2
3686,persona_3686,30,F,Cota,5,3
3687,persona_3687,57,M,Chía,1,5
3688,persona_3688,44,M,Bogotá,3,1
3689,persona_3689,22,F,Cota,0,4
3690,persona_3690,65,M,Bogotá,1,2
3691,persona_3691,64,M,Zipaquirá,0,4
3692,persona_3692,42,M,Zipaquirá,0,0
3693,persona_3693,39,M,Zipaquirá,5,2
3694,persona_3694,39,F,Cajicá,0,3
3695,persona_3695,31,F,Zipaquirá,0,1
3696,persona_3696,39,F,Zipaquirá,1,1
3697,persona_3697,52,M,Bogotá,3,1
3698,persona_3698,55,M,Cajicá,0,2
3699,persona_3699,47,F,Cota,2,3
3700,persona_3700,33,M,Cota,1,4
3701,persona_3701,59,M,Cajicá,4,1
3702,persona_3702,23,F,Bogotá,1,3
3703,persona_3703,51,F,Cajicá,0,1
3704,persona_3704,38,F,Chía,1,1
3705,persona_3705,39,M,Bogotá,3,3
3706,persona_3706,44,F,Zipaquirá,4,4
3707,persona_3707,21,M,Zipaquirá,3,3
3708,persona_3708,60,M,Chía,3,5
3709,persona_3709,63,F,Chía,3,4
3710,persona_3710,52,F,Cajicá,4,4
3711,persona_3711,48,F,Cajicá,4,4
3712,persona_3712,50,M,Chía,3,3
3713,persona_3713,48,F,Zipaquirá,2,3
3714,persona_3714,65,M,Chía,4,0
3715,persona_3715,52,M,Cajicá,1,3
3716,persona_3716,51,F,Bogotá,3,1
3717,persona_3717,29,F,Cajicá,2,0
3718,persona_3718,44,M,Cajicá,1,4
3719,persona_3719,59,M,Cota,5,3
3720,persona_3720,32,M,Chía,0,3
3721,persona_3721,57,F,Chía,3,5
3722,persona_3722,47,M,Bogotá,1,1
3723,persona_3723,30,F,Chía,3,0
3724,persona_3724,47,M,Chía,1,4
3725,persona_3725,57,F,Bogotá,0,3
3726,persona_3726,60,F,Cota,3,1
3727,persona_3727,56,F,Cota,3,4
3728,persona_3728,51,F,Cota,4,2
3729,persona_3729,32,F,Bogotá,4,0
3730,persona_3730,55,M,Zipaquirá,3,1
3731,persona_3731,21,M,Zipaquirá,5,1
3732,persona_3732,27,F,Bogotá,3,4
3733,persona_3733,64,F,Chía,5,4
3734,persona_3734,31,M,Cota,1,5
3735,persona_3735,68,F,Zipaquirá,1,2
3736,persona_3736,21,M,Bogotá,5,1
3737,persona_3737,30,M,Cajicá,2,2
3738,persona_3738,53,M,Zipaquirá,3,5
3739,persona_3739,53,F,Cota,3,0
3740,persona_3740,63,F,Chía,1,2
3741,persona_3741,30,M,Zipaquirá,5,5
3742,persona_3742,22,M,Chía,4,3
3743,persona_3743,34,M,Zipaquirá,5,3
3744,persona_3744,51,F,Bogotá,1,0
3745,persona_3745,21,F,Cota,1,4
3746,persona_3746,35,F,Cota,0,5
3747,persona_3747,43,M,Bogotá,2,1
3748,persona_3748,53,M,Cota,3,1
3749,persona_3749,51,M,Bogotá,0,3
3750,persona_3750,41,F,Zipaquirá,1,0
3751,persona_3751,59,M,Chía,2,5
3752,persona_3752,70,F,Bogotá,0,1
3753,persona_3753,67,M,Cajicá,0,5
3754,persona_3754,47,F,Chía,2,3
3755,persona_3755,46,M,Bogotá,3,1
3756,persona_3756,67,F,Cajicá,1,1
3757,persona_3757,36,F,Bogotá,2,0
3758,persona_3758,26,M,Chía,4,3
3759,persona_3759,29,M,Bogotá,1,0
3760,persona_3760,58,F,Chía,5,2
3761,persona_3761,56,M,Bogotá,2,3
3762,persona_3762,45,M,Cajicá,1,3
3763,persona_3763,57,M,Zipaquirá,1,3
3764,persona_3764,61,F,Zipaquirá,3,1
3765,persona_3765,42,F,Cota,0,3
3766,persona_3766,43,M,Chía,0,5
3767,persona_3767,55,M,Chía,0,2
3768,persona_3768,67,M,Zipaquirá,2,2
3769,persona_3769,70,M,Bogotá,3,3
3770,persona_3770,37,F,Bogotá,2,5
3771,persona_3771,64,M,Cota,4,1
3772,persona_3772,55,F,Cota,4,5
3773,persona_3773,39,M,Cajicá,1,1
3774,persona_3774,70,M,Zipaquirá,0,2
3775,persona_3775,21,F,Cota,2,2
3776,persona_3776,47,M,Cajicá,3,4
3777,persona_3777,24,F,Bogotá,3,0
3778,persona_3778,46,M,Cajicá,2,4
3779,persona_3779,35,M,Zipaquirá,1,2
3780,persona_3780,43,F,Chía,2,0
3781,persona_3781,23,M,Bogotá,0,2
3782,persona_3782,65,F,Zipaquirá,3,5
3783,persona_3783,56,F,Chía,5,2
3784,persona_3784,50,F,Chía,1,2
3785,persona_3785,25,F,Bogotá,0,1
3786,persona_3786,40,F,Zipaquirá,0,2
3787,persona_3787,67,M,Cota,0,0
3788,persona_3788,40,M,Zipaquirá,0,3
3789,persona_3789,29,F,Chía,0,5
3790,persona_3790,66,M,Cota,4,5
3791,persona_3791,48,M,Cota,3,4
3792,persona_3792,60,F,Chía,1,2
3793,persona_3793,51,F,Bogotá,0,5
3794,persona_3794,50,M,Bogotá,2,4
